URL,A,B,C,D,E,標題,提出日,F,G,提出者,H,I,J,K,L,M,N,O,附加檔名,附加檔說明,附加檔URL,本文檔案位置
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007301&DOCCRDT=20160726&DOCCRTM=091451&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21160726&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007301,BULLETIN,XBULET,PTW-G%u5354%u529B%u5EE0%u5546%u5E74%u5EA6%u74B0%u5883%u5B89%u5168%u885B%u751F%u6559%u80B2%u8A13%u7DF4,20160726,091451,A19,安全衛生管理部[李政勳],04,21160726,N,B,01,PEPH4400,1,01,PTW-G協力廠商年度環境安全衛生教育訓練連絡單.pdf,%u5167%u90E8%u806F%u7D61%u55AE,\\10.90.118.89\file\BULLETIN\XBULET\attach\007301\PTW-G協力廠商年度環境安全衛生教育訓練連絡單.pdf,\\10.90.118.89\file\BULLETIN\XBULET\content\007301
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007301&DOCCRDT=20160726&DOCCRTM=091451&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21160726&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007301,BULLETIN,XBULET,PTW-G%u5354%u529B%u5EE0%u5546%u5E74%u5EA6%u74B0%u5883%u5B89%u5168%u885B%u751F%u6559%u80B2%u8A13%u7DF4,20160726,091451,A19,安全衛生管理部[李政勳],04,21160726,N,B,01,PEPH4400,1,02,監督幹部受訓名單.xlsx,%u5404%u55AE%u4F4D%u76E3%u7763%u5E79%u90E8%u53D7%u8A13%u540D%u55AE,\\10.90.118.89\file\BULLETIN\XBULET\attach\007301\監督幹部受訓名單.xlsx,\\10.90.118.89\file\BULLETIN\XBULET\content\007301
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007322&DOCCRDT=20160811&DOCCRTM=183603&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21160811&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007322,BULLETIN,XBULET,%u516C%u53F82016%u5E74%u5EA6%u4E2D%u5143%u666E%u6E21%u4E8B%u5B9C,20160811,183603,A22,總務部[傅芳瑞],04,21160811,N,B,01,PEPH4500,2,00,20160826.jpg,,\\10.90.118.89\file\BULLETIN\XBULET\attach\007322\20160826.jpg,\\10.90.118.89\file\BULLETIN\XBULET\content\007322
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007326&DOCCRDT=20160816&DOCCRTM=094318&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21160816&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007326,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662016%u5E74%u5EA68%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868%u806F%u7D61,20160816,094318,990431,羅盛旻,05,21160816,N,B,01,PEPH4400,1,01,PEPH9921.asp,%u4E2D%u6587%u7248%u554F%u5377,\\10.90.118.89\file\BULLETIN\XBULET\attach\007326\PEPH9921.asp,\\10.90.118.89\file\BULLETIN\XBULET\content\007326
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007330&DOCCRDT=20160824&DOCCRTM=133941&DOCSTATUS=B&DOCERCD=BA8&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21160824&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007330,BULLETIN,XBULET,%u58D3%u529B%u934BSR-PG501%u793E%u5167%u54E1%u5DE5%u4F53%u9A57%u6D3B%u52D5,20160824,133941,BA8,販促支援部[郭美珠],04,21160824,N,B,01,PEPH4400,1,01,SR-PG501.ppt,%u5546%u54C1%u8AAA%u660E,\\10.90.118.89\file\BULLETIN\XBULET\attach\007330\SR-PG501.ppt,\\10.90.118.89\file\BULLETIN\XBULET\content\007330
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007357&DOCCRDT=20160902&DOCCRTM=111522&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21160902&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007357,BULLETIN,XBULET,2016%u5E74%u5EA6KYT%u9810%u77E5%u5371%u96AA%u5B89%u5168%u885B%u751F%u6559%u80B2%u8A13%u7DF4,20160902,111522,A19,安全衛生管理部[李政勳],04,21160902,N,B,01,PEPH4500,2,00,KYT聯絡單.pdf,,\\10.90.118.89\file\BULLETIN\XBULET\attach\007357\KYT聯絡單.pdf,\\10.90.118.89\file\BULLETIN\XBULET\content\007357
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007388&DOCCRDT=20160920&DOCCRTM=102631&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21160920&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007388,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662016%u5E74%u5EA69%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868%u806F%u7D61,20160920,102631,990431,羅盛旻,05,21160920,N,B,01,PEPH4400,1,01,PEPH9921.asp,%u554F%u5377%u8ABF%u67E5-%u4E2D%u6587%u7248,\\10.90.118.89\file\BULLETIN\XBULET\attach\007388\PEPH9921.asp,\\10.90.118.89\file\BULLETIN\XBULET\content\007388
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007415&DOCCRDT=20161006&DOCCRTM=101630&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21161006&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007415,BULLETIN,XBULET,2016%u5E74%u5EA6%u4E0B%u534A%u671F%u74B0%u5883%u76E3%u6E2C%u9023%u7D61,20161006,101630,A19,安全衛生管理部[李政勳],04,21161006,N,B,01,PEPH4500,2,00,環境監測連絡單.pdf,,\\10.90.118.89\file\BULLETIN\XBULET\attach\007415\環境監測連絡單.pdf,\\10.90.118.89\file\BULLETIN\XBULET\content\007415
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007430&DOCCRDT=20161018&DOCCRTM=095632&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161018&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007430,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662016%u5E74%u5EA610%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20161018,095632,990431,羅盛旻,05,21161018,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007430
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007437&DOCCRDT=20161021&DOCCRTM=081651&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21161021&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007437,BULLETIN,XBULET,%u8077%u696D%u5B89%u5168%u885B%u751F%u76F8%u95DC%u6CD5%u898F%u67E5%u6838%282016%u5E747%7E9%u6708%29-%u6CD5%u898F%u9069%u7528%u6027%u5224%u5225,20161021,081651,A19,安全衛生管理部[邱俊翔],04,21161021,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007437
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007442&DOCCRDT=20161024&DOCCRTM=114253&DOCSTATUS=B&DOCERCD=BA3&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161024&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007442,BULLETIN,XBULET,PMST%u5C0F%u984D%u73FE%u91D1%28%u7279%u50F9%u92B7%u552E%29%u56DE%u6536%u6975%u5C0F%u5316%u63A8%u9032,20161024,114253,BA3,債權.會計部[李秋月],04,21161024,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007442
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007455&DOCCRDT=20161031&DOCCRTM=112120&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21161031&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007455,BULLETIN,XBULET,2017%u5E74%u8CC0%u5E74%u5361%u7533%u8ACB%u8868,20161031,112120,A22,總務部[傅芳瑞],04,21161031,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007455
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007457&DOCCRDT=20161101&DOCCRTM=113511&DOCSTATUS=B&DOCERCD=A38&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161101&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007457,BULLETIN,XBULET,PTW-G%u696D%u52D9%u6C7A%u88C1%u904B%u7528%u57FA%u6E96%u4FEE%u8A02%282016%u5E74%u5EA6%29,20161101,113511,A38,監查.制度企劃中心[柯嘉晉],04,21161101,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007457
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007476&DOCCRDT=20161122&DOCCRTM=093828&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161122&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007476,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662016%u5E74%u5EA611%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20161122,093828,990431,羅盛旻,05,21161122,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007476
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007491&DOCCRDT=20161130&DOCCRTM=091610&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21161130&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007491,BULLETIN,XBULET,%u6703%u8B70%u74B0%u5883%u6539%u5584%u76F8%u95DC%u9023%u7D61,20161130,091610,A22,總務部[傅芳瑞],04,21161130,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007491
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007502&DOCCRDT=20161214&DOCCRTM=083530&DOCSTATUS=B&DOCERCD=A38&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161214&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007502,BULLETIN,XBULET,PTW-G%u696D%u52D9%u6C7A%u88C1%u904B%u7528%u57FA%u6E96%u4FEE%u8A02%282016%u5E74%u5EA6%29%u4FEE%u6B63,20161214,083530,A38,監查.制度企劃中心[柯嘉晉],04,21161214,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007502
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007515&DOCCRDT=20161221&DOCCRTM=195156&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21161221&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007515,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662016%u5E74%u5EA612%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20161221,195156,990431,羅盛旻,05,21161221,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007515
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007526&DOCCRDT=20161229&DOCCRTM=090423&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21161229&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007526,BULLETIN,XBULET,2017%u5E7401%u670811%u65E5%u4EA4%u901A%u8B1B%u7FD2,20161229,090423,A19,安全衛生管理部[李政勳],04,21161229,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007526
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007541&DOCCRDT=20170113&DOCCRTM=165601&DOCSTATUS=B&DOCERCD=A27&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170113&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007541,BULLETIN,XBULET,%u8ACB%u6CE8%u610F%3A6%u500B%u5FC3%u81DF%u75C5%u767C%u4F5C%u524D%u7684%u5C0F%u8B66%u8A0A,20170113,165601,A27,員工醫務室[黃淑芳],04,21170113,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007541
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007542&DOCCRDT=20170116&DOCCRTM=084020&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=0&DOCEXPDT=21170116&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007542,BULLETIN,XBULET,1B2F%u6703%u8B70%u5BA4%u7A7A%u8ABF%u7CFB%u7D71%u8B8A%u66F4VRF%u5C0E%u5165%u4E8B%u7531,20170116,084020,A22,總務部[傅芳瑞],04,21170116,N,B,01,PEPH4400,0,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007542
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007547&DOCCRDT=20170117&DOCCRTM=114410&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170117&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007547,BULLETIN,XBULET,2017%u5E74%u5E74%u7BC0%u76F8%u95DC%u884C%u4E8B,20170117,114410,A22,總務部[傅芳瑞],04,21170117,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007547
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007562&DOCCRDT=20170125&DOCCRTM=175439&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170125&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007562,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662017%u5E741%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20170125,175439,990431,羅盛旻,05,21170125,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007562
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007565&DOCCRDT=20170126&DOCCRTM=150231&DOCSTATUS=B&DOCERCD=A02&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170126&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007565,BULLETIN,XBULET,%uFF5E%u6D2A%u88D5%u921E%u8463%u4E8B%u9577%u300C%u7D93%u71DF4.0%u300D%u5C08%u6B04%u6587%u7AE0%u8F49%u8F09%u806F%u7D61%uFF5E,20170126,150231,A02,董事室[張清文],04,21170126,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007565
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007587&DOCCRDT=20170216&DOCCRTM=151207&DOCSTATUS=B&DOCERCD=A22&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170216&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007587,BULLETIN,XBULET,2017%u5E74%20%u5E74%u5EA6%u50B3%u7968%u7533%u8ACB%u55AE,20170216,151207,A22,總務部[傅芳瑞],04,21170216,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007587
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007596&DOCCRDT=20170222&DOCCRTM=161025&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170222&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007596,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662017%u5E742%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20170222,161025,990431,羅盛旻,05,21170222,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007596
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007630&DOCCRDT=20170310&DOCCRTM=150509&DOCSTATUS=B&DOCERCD=A35&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170310&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007630,BULLETIN,XBULET,%u5951%28%u5408%29%u7D04%u4E0D%u6B63%u98A8%u96AA%u9632%u6B62%u63A8%u9032%u901A%u77E5,20170310,150509,A35,戰略事業法務中心[蕭嘉儀],04,21170310,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007630
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007646&DOCCRDT=20170322&DOCCRTM=185659&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170322&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007646,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662017%u5E743%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20170322,185659,990431,羅盛旻,05,21170322,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007646
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007690&DOCCRDT=20170417&DOCCRTM=134430&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170417&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007690,BULLETIN,XBULET,%u8077%u5834%u4E0D%u6CD5%u4FB5%u8655%u7406%u7A0B%u5E8F,20170417,134430,A19,安全衛生管理部[邱俊翔],04,21170417,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007690
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007700&DOCCRDT=20170421&DOCCRTM=153704&DOCSTATUS=B&DOCERCD=A19&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170421&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007700,BULLETIN,XBULET,%u8077%u696D%u5B89%u5168%u885B%u751F%u76F8%u95DC%u6CD5%u898F%u67E5%u6838%282017%u5E741%7E3%u6708%29-%u6CD5%u898F%u9069%u7528%u6027%u5224%u5225,20170421,153704,A19,安全衛生管理部[邱俊翔],04,21170421,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007700
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007701&DOCCRDT=20170421&DOCCRTM=161140&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170421&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007701,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662017%u5E744%u6708%u7D9C%u5408%u671D%u6703%u610F%u898B%u8ABF%u67E5%u8868,20170421,161140,990431,羅盛旻,05,21170421,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007701
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007713&DOCCRDT=20170508&DOCCRTM=143524&DOCSTATUS=B&DOCERCD=990431&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170508&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007713,BULLETIN,XBULET,%u53F0%u7063%u677E%u4E0B%u96FB%u81662017%u5E74%u5EA6%u71DF%u904B%u65B9%u91DD%u767C%u8868%u610F%u898B%u8ABF%u67E5%u8868%u806F%u7D61,20170508,143524,990431,羅盛旻,05,21170508,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007713
http://test.panasonic.com.tw/peph/PEPH4400.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007714&DOCCRDT=20170509&DOCCRTM=095924&DOCSTATUS=B&DOCERCD=A27&DOCERNAM=&DOCRELEV=01&DOCATHCD=1&DOCEXPDT=21170509&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007714,BULLETIN,XBULET,2017%u5E74%u5EA6%20%20%u5E79%u90E8%u66A8%u8CC7%u6DF1%u54E1%u5DE5%u9AD4%u6AA2%u9078%u9805%u767B%0B%u8A18%u958B%u59CB%7E,20170509,095924,A27,員工醫務室[黃淑芳],04,21170509,N,B,01,PEPH4400,1,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007714
http://test.panasonic.com.tw/peph/PEPH4500.asp?CTLLOC=BULLETIN&LOC=XBULET&DOCNO=007745&DOCCRDT=20170525&DOCCRTM=112827&DOCSTATUS=B&DOCERCD=A27&DOCERNAM=&DOCRELEV=01&DOCATHCD=2&DOCEXPDT=21170525&DOCSBJ=&DOCTOABC=N&DOCTOCTL=20&DOCTOITM=12&DOCCTLID=20&DOCITMID=12&ACTION=viewmail&FROM=,20,12,007745,BULLETIN,XBULET,%u9810%u9632%u91AB%u5B78%7E%7E%u8A8D%u8B58%u9F3B%u54BD%u764C,20170525,112827,A27,員工醫務室[黃淑芳],04,21170525,N,B,01,PEPH4500,2,NULL,NULL,NULL,NULL,\\10.90.118.89\file\BULLETIN\XBULET\content\007745
